receipt,family,date_field,recorded,age_days
runs/rollout-operator-confighub-proof/latest/safe-ops-receipt.yaml,rollout-operator-confighub-proof,observedAt,2026-05-27,91
runs/rollout-operator-default-confighub-proof/latest/variant-promotion-receipt.yaml,rollout-operator-default-confighub-proof,observedAt,2026-05-27,91
runs/rollout-operator-no-crds-confighub-proof/latest/confighub-proof-receipt.yaml,rollout-operator-no-crds-confighub-proof,date,2026-05-27,91
runs/rollout-operator-no-crds-confighub-proof/latest/function-scan-receipt.yaml,rollout-operator-no-crds-confighub-proof,observedAt,2026-05-27,91
runs/rollout-operator-no-crds-confighub-proof/latest/safe-ops-receipt.yaml,rollout-operator-no-crds-confighub-proof,observedAt,2026-05-27,91
runs/rollout-operator-no-crds-confighub-proof/latest/variant-promotion-receipt.yaml,rollout-operator-no-crds-confighub-proof,observedAt,2026-05-27,91
runs/rook-ceph-cluster-default-confighub-proof/latest/confighub-proof-receipt.yaml,rook-ceph-cluster-default-confighub-proof,date,2026-05-27,91
runs/rook-ceph-cluster-default-confighub-proof/latest/function-scan-receipt.yaml,rook-ceph-cluster-default-confighub-proof,observedAt,2026-05-27,91
runs/rook-ceph-cluster-default-confighub-proof/latest/safe-ops-receipt.yaml,rook-ceph-cluster-default-confighub-proof,observedAt,2026-05-27,91
runs/rook-ceph-cluster-default-confighub-proof/latest/variant-promotion-receipt.yaml,rook-ceph-cluster-default-confighub-proof,observedAt,2026-05-27,91
runs/rook-ceph-default-confighub-proof/latest/confighub-proof-receipt.yaml,rook-ceph-default-confighub-proof,date,2026-05-27,91
runs/rook-ceph-default-confighub-proof/latest/function-scan-receipt.yaml,rook-ceph-default-confighub-proof,observedAt,2026-05-27,91
runs/rook-ceph-default-confighub-proof/latest/safe-ops-receipt.yaml,rook-ceph-default-confighub-proof,observedAt,2026-05-27,91
runs/rook-ceph-default-confighub-proof/latest/variant-promotion-receipt.yaml,rook-ceph-default-confighub-proof,observedAt,2026-05-27,91
runs/sealed-secrets-confighub-proof/latest/confighub-proof-receipt.yaml,sealed-secrets-confighub-proof,date,2026-05-27,91
runs/sealed-secrets-confighub-proof/latest/function-scan-receipt.yaml,sealed-secrets-confighub-proof,observedAt,2026-05-27,91
runs/sealed-secrets-confighub-proof/latest/safe-ops-receipt.yaml,sealed-secrets-confighub-proof,observedAt,2026-05-27,91
runs/sealed-secrets-default-confighub-proof/latest/confighub-proof-receipt.yaml,sealed-secrets-default-confighub-proof,date,2026-05-27,91
runs/sealed-secrets-default-confighub-proof/latest/function-scan-receipt.yaml,sealed-secrets-default-confighub-proof,observedAt,2026-05-27,91
runs/sealed-secrets-default-confighub-proof/latest/safe-ops-receipt.yaml,sealed-secrets-default-confighub-proof,observedAt,2026-05-27,91
runs/sealed-secrets-default-confighub-proof/latest/variant-promotion-receipt.yaml,sealed-secrets-default-confighub-proof,observedAt,2026-05-27,91
runs/sealed-secrets-no-crds-confighub-proof/latest/confighub-proof-receipt.yaml,sealed-secrets-no-crds-confighub-proof,date,2026-05-27,91
runs/sealed-secrets-no-crds-confighub-proof/latest/function-scan-receipt.yaml,sealed-secrets-no-crds-confighub-proof,observedAt,2026-05-27,91
runs/sealed-secrets-no-crds-confighub-proof/latest/safe-ops-receipt.yaml,sealed-secrets-no-crds-confighub-proof,observedAt,2026-05-27,91
runs/sealed-secrets-no-crds-confighub-proof/latest/variant-promotion-receipt.yaml,sealed-secrets-no-crds-confighub-proof,observedAt,2026-05-27,91
runs/secrets-store-csi-driver-confighub-proof/latest/confighub-proof-receipt.yaml,secrets-store-csi-driver-confighub-proof,date,2026-05-27,91
runs/secrets-store-csi-driver-confighub-proof/latest/function-scan-receipt.yaml,secrets-store-csi-driver-confighub-proof,observedAt,2026-05-27,91
runs/secrets-store-csi-driver-confighub-proof/latest/safe-ops-receipt.yaml,secrets-store-csi-driver-confighub-proof,observedAt,2026-05-27,91
runs/secrets-store-csi-driver-confighub-proof/latest/variant-promotion-receipt.yaml,secrets-store-csi-driver-confighub-proof,observedAt,2026-05-27,91
runs/secrets-store-csi-driver-default-confighub-proof/latest/confighub-proof-receipt.yaml,secrets-store-csi-driver-default-confighub-proof,date,2026-05-27,91
runs/secrets-store-csi-driver-default-confighub-proof/latest/function-scan-receipt.yaml,secrets-store-csi-driver-default-confighub-proof,observedAt,2026-05-27,91
runs/secrets-store-csi-driver-default-confighub-proof/latest/safe-ops-receipt.yaml,secrets-store-csi-driver-default-confighub-proof,observedAt,2026-05-27,91
runs/secrets-store-csi-driver-default-confighub-proof/latest/variant-promotion-receipt.yaml,secrets-store-csi-driver-default-confighub-proof,observedAt,2026-05-27,91
runs/secrets-store-csi-driver-sync-secret-rotation-confighub-proof/latest/confighub-proof-receipt.yaml,secrets-store-csi-driver-sync-secret-rotation-confighub-proof,date,2026-05-27,91
runs/secrets-store-csi-driver-sync-secret-rotation-confighub-proof/latest/function-scan-receipt.yaml,secrets-store-csi-driver-sync-secret-rotation-confighub-proof,observedAt,2026-05-27,91
runs/secrets-store-csi-driver-sync-secret-rotation-confighub-proof/latest/safe-ops-receipt.yaml,secrets-store-csi-driver-sync-secret-rotation-confighub-proof,observedAt,2026-05-27,91
runs/secrets-store-csi-driver-sync-secret-rotation-confighub-proof/latest/variant-promotion-receipt.yaml,secrets-store-csi-driver-sync-secret-rotation-confighub-proof,observedAt,2026-05-27,91
runs/strimzi-kafka-operator-confighub-proof/latest/confighub-proof-receipt.yaml,strimzi-kafka-operator-confighub-proof,date,2026-05-27,91
runs/strimzi-kafka-operator-confighub-proof/latest/function-scan-receipt.yaml,strimzi-kafka-operator-confighub-proof,observedAt,2026-05-27,91
runs/strimzi-kafka-operator-confighub-proof/latest/safe-ops-receipt.yaml,strimzi-kafka-operator-confighub-proof,observedAt,2026-05-27,91
runs/strimzi-kafka-operator-default-confighub-proof/latest/variant-promotion-receipt.yaml,strimzi-kafka-operator-default-confighub-proof,observedAt,2026-05-27,91
runs/strimzi-kafka-operator-no-crds-confighub-proof/latest/confighub-proof-receipt.yaml,strimzi-kafka-operator-no-crds-confighub-proof,date,2026-05-27,91
runs/strimzi-kafka-operator-no-crds-confighub-proof/latest/function-scan-receipt.yaml,strimzi-kafka-operator-no-crds-confighub-proof,observedAt,2026-05-27,91
runs/strimzi-kafka-operator-no-crds-confighub-proof/latest/safe-ops-receipt.yaml,strimzi-kafka-operator-no-crds-confighub-proof,observedAt,2026-05-27,91
runs/strimzi-kafka-operator-no-crds-confighub-proof/latest/variant-promotion-receipt.yaml,strimzi-kafka-operator-no-crds-confighub-proof,observedAt,2026-05-27,91
runs/surveyor-confighub-proof/latest/confighub-proof-receipt.yaml,surveyor-confighub-proof,date,2026-05-27,91
runs/surveyor-confighub-proof/latest/function-scan-receipt.yaml,surveyor-confighub-proof,observedAt,2026-05-27,91
runs/surveyor-confighub-proof/latest/safe-ops-receipt.yaml,surveyor-confighub-proof,observedAt,2026-05-27,91
runs/surveyor-default-confighub-proof/latest/confighub-proof-receipt.yaml,surveyor-default-confighub-proof,date,2026-05-27,91
runs/surveyor-default-confighub-proof/latest/function-scan-receipt.yaml,surveyor-default-confighub-proof,observedAt,2026-05-27,91
runs/surveyor-default-confighub-proof/latest/safe-ops-receipt.yaml,surveyor-default-confighub-proof,observedAt,2026-05-27,91
runs/surveyor-default-confighub-proof/latest/variant-promotion-receipt.yaml,surveyor-default-confighub-proof,observedAt,2026-05-27,91
runs/surveyor-default-reviewed-confighub-proof/latest/variant-promotion-receipt.yaml,surveyor-default-reviewed-confighub-proof,observedAt,2026-05-27,91
runs/tempo-confighub-proof/latest/confighub-proof-receipt.yaml,tempo-confighub-proof,date,2026-05-27,91
runs/tempo-confighub-proof/latest/function-scan-receipt.yaml,tempo-confighub-proof,observedAt,2026-05-27,91
runs/tempo-confighub-proof/latest/safe-ops-receipt.yaml,tempo-confighub-proof,observedAt,2026-05-27,91
runs/tempo-confighub-proof/latest/variant-promotion-receipt.yaml,tempo-confighub-proof,observedAt,2026-05-27,91
runs/tempo-local-persistent-confighub-proof/latest/confighub-proof-receipt.yaml,tempo-local-persistent-confighub-proof,date,2026-05-27,91
runs/tempo-local-persistent-confighub-proof/latest/function-scan-receipt.yaml,tempo-local-persistent-confighub-proof,observedAt,2026-05-27,91
runs/tempo-local-persistent-confighub-proof/latest/safe-ops-receipt.yaml,tempo-local-persistent-confighub-proof,observedAt,2026-05-27,91
runs/tempo-local-persistent-confighub-proof/latest/variant-promotion-receipt.yaml,tempo-local-persistent-confighub-proof,observedAt,2026-05-27,91
runs/tempo-s3-query-observability-confighub-proof/latest/confighub-proof-receipt.yaml,tempo-s3-query-observability-confighub-proof,date,2026-05-27,91
runs/tempo-s3-query-observability-confighub-proof/latest/function-scan-receipt.yaml,tempo-s3-query-observability-confighub-proof,observedAt,2026-05-27,91
runs/tempo-s3-query-observability-confighub-proof/latest/safe-ops-receipt.yaml,tempo-s3-query-observability-confighub-proof,observedAt,2026-05-27,91
runs/tempo-s3-query-observability-confighub-proof/latest/variant-promotion-receipt.yaml,tempo-s3-query-observability-confighub-proof,observedAt,2026-05-27,91
runs/terraform-confighub-proof/latest/confighub-proof-receipt.yaml,terraform-confighub-proof,date,2026-05-27,91
runs/terraform-confighub-proof/latest/function-scan-receipt.yaml,terraform-confighub-proof,observedAt,2026-05-27,91
runs/terraform-confighub-proof/latest/safe-ops-receipt.yaml,terraform-confighub-proof,observedAt,2026-05-27,91
runs/terraform-default-confighub-proof/latest/confighub-proof-receipt.yaml,terraform-default-confighub-proof,date,2026-05-27,91
runs/terraform-default-confighub-proof/latest/function-scan-receipt.yaml,terraform-default-confighub-proof,observedAt,2026-05-27,91
runs/terraform-default-confighub-proof/latest/safe-ops-receipt.yaml,terraform-default-confighub-proof,observedAt,2026-05-27,91
runs/terraform-default-confighub-proof/latest/variant-promotion-receipt.yaml,terraform-default-confighub-proof,observedAt,2026-05-27,91
runs/terraform-no-crds-confighub-proof/latest/variant-promotion-receipt.yaml,terraform-no-crds-confighub-proof,observedAt,2026-05-27,91
runs/tigera-operator-default-confighub-proof/latest/confighub-proof-receipt.yaml,tigera-operator-default-confighub-proof,date,2026-05-27,91
runs/tigera-operator-default-confighub-proof/latest/function-scan-receipt.yaml,tigera-operator-default-confighub-proof,observedAt,2026-05-27,91
runs/tigera-operator-default-confighub-proof/latest/safe-ops-receipt.yaml,tigera-operator-default-confighub-proof,observedAt,2026-05-27,91
runs/tigera-operator-default-confighub-proof/latest/variant-promotion-receipt.yaml,tigera-operator-default-confighub-proof,observedAt,2026-05-27,91
runs/traefik-default-confighub-proof/latest/confighub-proof-receipt.yaml,traefik-default-confighub-proof,date,2026-05-27,91
runs/traefik-default-confighub-proof/latest/function-scan-receipt.yaml,traefik-default-confighub-proof,observedAt,2026-05-27,91
runs/traefik-default-confighub-proof/latest/safe-ops-receipt.yaml,traefik-default-confighub-proof,observedAt,2026-05-27,91
runs/traefik-default-confighub-proof/latest/variant-promotion-receipt.yaml,traefik-default-confighub-proof,observedAt,2026-05-27,91
runs/traefik-no-crds-confighub-proof/latest/confighub-proof-receipt.yaml,traefik-no-crds-confighub-proof,date,2026-05-27,91
runs/traefik-no-crds-confighub-proof/latest/function-scan-receipt.yaml,traefik-no-crds-confighub-proof,observedAt,2026-05-27,91
runs/traefik-no-crds-confighub-proof/latest/safe-ops-receipt.yaml,traefik-no-crds-confighub-proof,observedAt,2026-05-27,91
runs/traefik-no-crds-confighub-proof/latest/variant-promotion-receipt.yaml,traefik-no-crds-confighub-proof,observedAt,2026-05-27,91
runs/trivy-operator-confighub-proof/latest/confighub-proof-receipt.yaml,trivy-operator-confighub-proof,date,2026-05-27,91
runs/trivy-operator-confighub-proof/latest/function-scan-receipt.yaml,trivy-operator-confighub-proof,observedAt,2026-05-27,91
runs/trivy-operator-confighub-proof/latest/safe-ops-receipt.yaml,trivy-operator-confighub-proof,observedAt,2026-05-27,91
runs/trivy-operator-default-confighub-proof/latest/variant-promotion-receipt.yaml,trivy-operator-default-confighub-proof,observedAt,2026-05-27,91
runs/trivy-operator-no-crds-confighub-proof/latest/confighub-proof-receipt.yaml,trivy-operator-no-crds-confighub-proof,date,2026-05-27,91
runs/trivy-operator-no-crds-confighub-proof/latest/function-scan-receipt.yaml,trivy-operator-no-crds-confighub-proof,observedAt,2026-05-27,91
runs/trivy-operator-no-crds-confighub-proof/latest/safe-ops-receipt.yaml,trivy-operator-no-crds-confighub-proof,observedAt,2026-05-27,91
runs/trivy-operator-no-crds-confighub-proof/latest/variant-promotion-receipt.yaml,trivy-operator-no-crds-confighub-proof,observedAt,2026-05-27,91
runs/trust-manager-confighub-proof/latest/confighub-proof-receipt.yaml,trust-manager-confighub-proof,date,2026-05-27,91
runs/trust-manager-confighub-proof/latest/function-scan-receipt.yaml,trust-manager-confighub-proof,observedAt,2026-05-27,91
runs/trust-manager-confighub-proof/latest/safe-ops-receipt.yaml,trust-manager-confighub-proof,observedAt,2026-05-27,91
runs/trust-manager-default-confighub-proof/latest/variant-promotion-receipt.yaml,trust-manager-default-confighub-proof,observedAt,2026-05-27,91
runs/trust-manager-no-crds-confighub-proof/latest/confighub-proof-receipt.yaml,trust-manager-no-crds-confighub-proof,date,2026-05-27,91
runs/trust-manager-no-crds-confighub-proof/latest/function-scan-receipt.yaml,trust-manager-no-crds-confighub-proof,observedAt,2026-05-27,91
runs/trust-manager-no-crds-confighub-proof/latest/safe-ops-receipt.yaml,trust-manager-no-crds-confighub-proof,observedAt,2026-05-27,91
runs/trust-manager-no-crds-confighub-proof/latest/variant-promotion-receipt.yaml,trust-manager-no-crds-confighub-proof,observedAt,2026-05-27,91
runs/vault-confighub-proof/latest/confighub-proof-receipt.yaml,vault-confighub-proof,date,2026-05-27,91
runs/vault-confighub-proof/latest/function-scan-receipt.yaml,vault-confighub-proof,observedAt,2026-05-27,91
runs/vault-confighub-proof/latest/safe-ops-receipt.yaml,vault-confighub-proof,observedAt,2026-05-27,91
runs/vault-confighub-proof/latest/variant-promotion-receipt.yaml,vault-confighub-proof,observedAt,2026-05-27,91
runs/vault-default-confighub-proof/latest/confighub-proof-receipt.yaml,vault-default-confighub-proof,date,2026-05-27,91
runs/vault-default-confighub-proof/latest/function-scan-receipt.yaml,vault-default-confighub-proof,observedAt,2026-05-27,91
runs/vault-default-confighub-proof/latest/safe-ops-receipt.yaml,vault-default-confighub-proof,observedAt,2026-05-27,91
runs/vault-default-confighub-proof/latest/variant-promotion-receipt.yaml,vault-default-confighub-proof,observedAt,2026-05-27,91
runs/vault-dev-mode-confighub-proof/latest/confighub-proof-receipt.yaml,vault-dev-mode-confighub-proof,date,2026-05-27,91
runs/vault-dev-mode-confighub-proof/latest/function-scan-receipt.yaml,vault-dev-mode-confighub-proof,observedAt,2026-05-27,91
runs/vault-dev-mode-confighub-proof/latest/safe-ops-receipt.yaml,vault-dev-mode-confighub-proof,observedAt,2026-05-27,91
runs/vault-dev-mode-confighub-proof/latest/variant-promotion-receipt.yaml,vault-dev-mode-confighub-proof,observedAt,2026-05-27,91
runs/vault-ha-raft-ui-confighub-proof/latest/confighub-proof-receipt.yaml,vault-ha-raft-ui-confighub-proof,date,2026-05-27,91
runs/vault-ha-raft-ui-confighub-proof/latest/function-scan-receipt.yaml,vault-ha-raft-ui-confighub-proof,observedAt,2026-05-27,91
runs/vault-ha-raft-ui-confighub-proof/latest/safe-ops-receipt.yaml,vault-ha-raft-ui-confighub-proof,observedAt,2026-05-27,91
runs/vault-ha-raft-ui-confighub-proof/latest/variant-promotion-receipt.yaml,vault-ha-raft-ui-confighub-proof,observedAt,2026-05-27,91
runs/velero-confighub-proof/latest/confighub-proof-receipt.yaml,velero-confighub-proof,date,2026-05-27,91
runs/velero-confighub-proof/latest/function-scan-receipt.yaml,velero-confighub-proof,observedAt,2026-05-27,91
runs/velero-confighub-proof/latest/safe-ops-receipt.yaml,velero-confighub-proof,observedAt,2026-05-27,91
runs/velero-default-confighub-proof/latest/confighub-proof-receipt.yaml,velero-default-confighub-proof,date,2026-05-27,91
runs/velero-default-confighub-proof/latest/function-scan-receipt.yaml,velero-default-confighub-proof,observedAt,2026-05-27,91
runs/velero-default-confighub-proof/latest/safe-ops-receipt.yaml,velero-default-confighub-proof,observedAt,2026-05-27,91
runs/velero-default-confighub-proof/latest/variant-promotion-receipt.yaml,velero-default-confighub-proof,observedAt,2026-05-27,91
